mir	disease	causality
hsa-mir-647	Stomach Neoplasms	1
hsa-mir-126	Carcinoma, Renal Cell	1
hsa-mir-146	Cardiovascular Diseases	1
hsa-mir-629	Breast Neoplasms	1
hsa-mir-26a	Glaucoma	1
hsa-mir-122	Leukemia, Myeloid, Acute	1
hsa-mir-132	Colonic Neoplasms	1
hsa-mir-21	Keloid	1
hsa-mir-34a	Heart Failure	1
hsa-mir-205	Thyroid Carcinoma, Anaplastic	1
hsa-mir-155	Chemical and Drug Induced Liver Injury	1
hsa-mir-192	Urinary Bladder Neoplasms	1
hsa-mir-143	Endometrial Neoplasms	1
hsa-mir-145	Endometrial Neoplasms	1
hsa-mir-21	Seizures	1
hsa-mir-204	Leukemia, Myeloid, Acute	1
hsa-mir-1297	Melanoma	1
hsa-mir-146a	Autism Spectrum Disorder	1
hsa-mir-155	Epilepsy, Temporal Lobe	1
hsa-mir-33	Atherosclerosis	1
hsa-mir-221	Non-alcoholic Fatty Liver Disease	1
hsa-mir-222	Non-alcoholic Fatty Liver Disease	1
hsa-mir-33b	Atherosclerosis	1
hsa-mir-20b	Tuberculosis	1
hsa-mir-20a	Retinoblastoma	1
hsa-mir-146a	Leukemia	1
hsa-mir-192	Colonic Neoplasms	1
hsa-mir-215	Colonic Neoplasms	1
hsa-mir-183	Rectal Neoplasms	1
hsa-mir-200c	Rectal Neoplasms	1
hsa-mir-203	Rectal Neoplasms	1
hsa-mir-17	Lymphoma, B-Cell	1
hsa-mir-18	Lymphoma, B-Cell	1
hsa-mir-19a	Lymphoma, B-Cell	1
hsa-mir-19b-1	Lymphoma, B-Cell	1
hsa-mir-92-1	Lymphoma, B-Cell	1
hsa-mir-223	Leukemia, Myeloid, Acute	1
hsa-mir-21	Gliosis	1
hsa-mir-424	Myocardial Infarction	1
hsa-mir-15a	Retinoblastoma	1
hsa-mir-16-1	Retinoblastoma	1
hsa-mir-16-2	Retinoblastoma	1
hsa-mir-124	Liver Neoplasms	1
hsa-mir-24	Liver Neoplasms	1
hsa-mir-629	Liver Neoplasms	1
hsa-mir-26a	Lymphoma	1
hsa-mir-148a	Urinary Bladder Neoplasms	1
hsa-mir-493	Neoplasms	1
hsa-mir-222	Melanoma	1
hsa-mir-19b-1	Leukemia-Lymphoma, Adult T-Cell	1
hsa-mir-19b-2	Leukemia-Lymphoma, Adult T-Cell	1
hsa-mir-20a	Leukemia-Lymphoma, Adult T-Cell	1
hsa-mir-92a-2	Leukemia-Lymphoma, Adult T-Cell	1
hsa-mir-143	Wounds and Injuries	1
hsa-mir-145	Wounds and Injuries	1
hsa-mir-519c	Neoplasms	1
hsa-mir-106b	Prostatic Neoplasms	1
hsa-mir-25	Prostatic Neoplasms	1
hsa-mir-93	Prostatic Neoplasms	1
hsa-mir-23a	Leukemia, Myeloid	1
hsa-mir-10b	Nasopharyngeal Neoplasms	1
hsa-mir-200b	Lung Neoplasms	1
hsa-mir-132	Myocardial Infarction	1
hsa-mir-135a-1	Carcinoma, Hepatocellular	1
hsa-mir-135b	Lymphoma	1
hsa-mir-125b-2	Osteosarcoma	1
hsa-mir-29b-2	Lung Neoplasms	1
hsa-mir-10b	Colonic Neoplasms	1
hsa-mir-9-1	Colonic Neoplasms	1
hsa-mir-9-2	Colonic Neoplasms	1
hsa-mir-9-3	Colonic Neoplasms	1
hsa-mir-302a	Head and Neck Neoplasms	1
hsa-mir-302c	Head and Neck Neoplasms	1
hsa-mir-302d	Head and Neck Neoplasms	1
hsa-mir-302e	Head and Neck Neoplasms	1
hsa-mir-302f	Head and Neck Neoplasms	1
hsa-mir-29c	Influenza, Human	1
hsa-mir-21	Liver Neoplasms	1
hsa-mir-30d	Carcinoma, Renal Cell	1
hsa-mir-199a-1	Muscular Dystrophy, Duchenne	1
hsa-mir-373	Pancreatic Neoplasms	1
hsa-mir-20b	Breast Neoplasms	1
hsa-mir-198	Pancreatic Neoplasms	1
hsa-mir-365	Stomach Neoplasms	1
hsa-mir-183	Neoplasms	1
hsa-mir-15a	Colorectal Neoplasms	1
hsa-mir-100	Neoplasms	1
hsa-mir-146b	Esophageal Neoplasms	1
hsa-mir-26a	Idiopathic Pulmonary Fibrosis	1
hsa-mir-28	Lymphoma, B-Cell	1
hsa-mir-210	Idiopathic Pulmonary Fibrosis	1
hsa-mir-224	Melanoma	1
hsa-mir-188	Alzheimer Disease	1
hsa-mir-148a	Neoplasms	1
hsa-mir-183	Carcinoma, Hepatocellular	1
hsa-mir-371	Colorectal Neoplasms	1
hsa-mir-124	Lymphoma, B-Cell	1
hsa-mir-148a	Obesity	1
hsa-mir-19a	Pancreatic Neoplasms	1
hsa-mir-143	Hypertension, Pulmonary	1
hsa-mir-212	Breast Neoplasms	1
hsa-mir-23b	Multiple Myeloma	1
